tconst,primaryTitle,startYear,genres,runtimeMinutes,averageRating,numVotes,ProductionBudget,BoxOffice,Awards,PlotKeywords,ProductionStudio,Country,Metascore,tomatoRating,tomatoUserRating,Rated,Rating
tt16476452,"The most disturbing movies ever made pt. 28: The Piano Teacher, No Child Of Mine and more...",2021,"Comedy,Documentary,Horror",25,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476458,"The most disturbing movies ever made pt. 29: Miss Violence, Cat Sick Blues and more...",2021,"Comedy,Documentary,Horror",22,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476482,"The most disturbing movies ever made pt. 30: Midsommar, Swallow and more...",2021,"Comedy,Documentary,Horror",29,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476490,The ultimate (beginner's) guide to DISTURBING MOVIES,2021,"Comedy,Documentary,Horror",240,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476506,THE HULDRA (2020) The best worst movie you've never heard of,2021,"Comedy,Documentary,Horror",12,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476520,TRASHCANS OF TERROR (1985) Beautiful bottom of the barrel DIY filmmaking,2021,"Comedy,Documentary,Horror",13,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476738,The Artist,2021,"Drama,Horror",59,8.0,11.0,,,3 wins & 3 nominations,"Peter as an artist is dangerously obsessed with his art and ambition, yet he manages to realize his dream with a way that he never dare to think of.",,United Kingdom,N/A,N/A,N/A,N/A,7.8
tt16476770,Episode #1.10,2021,Horror,\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16476854,"Book 2, Chapter 4: Only a Day Away",2021,"Drama,Horror",\N,0.0,0.0,,,,,,N/A,N/A,N/A,N/A,N/A,N/A
tt16477424,"Liberta, agent spacial anti-mythe",1970,"Comedy,Horror,Sci-Fi",26,0.0,0.0,,,,,,France,N/A,N/A,N/A,N/A,N/A
